NMDEPT;NMLOKASI;NMGIAT;PAGU_DIPA;REALISASI;BLOKIR;TAHUN
KEMENTERIAN AGRARIA DAN TATA RUANG/BPN;KALIMANTAN UTARA;Penyelenggaraan Pengadaan Tanah di Daerah;0;0;0;2020
KEMENTERIAN AGRARIA DAN TATA RUANG/BPN;KALIMANTAN UTARA;Penyelenggaraan Penanganan Masalah Agraria dan Tata Ruang di Daerah;0;0;0;2020
KEMENTERIAN AGRARIA DAN TATA RUANG/BPN;KALIMANTAN UTARA;;0;0;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Perencanaan, Hukum dan Humas Perpustakaan Nasional;10093444000;10026167301;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pengelolaan Administrasi Keuangan, Kepegawaian dan Operasional Perkantoran Perpustakaan Nasional;1,6938E+11;1,64624E+11;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pembangunan/Pengadaan/Peningkatan Sarana dan Prasarana Biro Umum Perpusnas;3018349000;3018222000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pengelolaan Deposit Terbitan Nasional;5689035000;5596920831;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Peningkatan Layanan Jasa Perpustakaan dan Informasi;28781902000;28547255543;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pendidikan dan Pelatihan Perpustakaan;8991635000;8279862050;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pengembangan Koleksi Perpustakaan Nasional;54686589000;53751686048;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;1,23215E+11;1,1706E+11;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pengembangan Pustakawan;7631958000;7487971854;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Preservasi dan Konservasi Bahan Pustaka dan Naskah Kuno;6739472000;6673548505;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pengelolaan Perpustakaan Proklamator Bung Karno;671995000;665629902;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DKI JAKARTA;Pengawasan Intern Perpustakaan Nasional;2138985000;2104176000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;JAWA BARAT;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;436588000;398403000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;JAWA TENGAH;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;440905000;435981500;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;DI YOGYAKARTA;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;422432000;422254600;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;JAWA TIMUR;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;483556000;475459725;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;JAWA TIMUR;Pengelolaan Perpustakaan Proklamator Bung Karno;2103696000;2080507406;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;JAWA TIMUR;Pengelolaan Perpustakaan Proklamator Bung Karno;8639642000;8392834708;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;ACEH;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;487618000;473223000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SUMATERA UTARA;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;482163000;366167289;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SUMATERA BARAT;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;464674000;458338600;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SUMATERA BARAT;Pengelolaan Perpustakaan Proklamator Bung Hatta;4659535000;4308700568;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SUMATERA BARAT;Pengelolaan Perpustakaan Proklamator Bung Hatta;2413382000;2349309964;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;RIAU;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;459538000;376482715;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;JAMBI;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;452445000;449585600;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SUMATERA SELATAN;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;455210000;373690300;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;LAMPUNG;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;451922000;436164200;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;KALIMANTAN BARAT;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;470924000;445521100;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;KALIMANTAN TENGAH;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;464754000;445320200;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;KALIMANTAN SELATAN;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;467590000;405723800;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;KALIMANTAN TIMUR;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;481278000;449428900;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SULAWESI UTARA;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;487009000;478999010;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SULAWESI TENGAH;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;483795000;482238000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SULAWESI SELATAN;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;481467000;450731800;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SULAWESI TENGGARA;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;479015000;457003000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;MALUKU;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;553582000;490152000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;BALI;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;472332000;422275700;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;NUSA TENGGARA BARAT;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;483097000;473331200;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;NUSA TENGGARA TIMUR;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;485803000;476903300;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;PAPUA;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;640076000;623565000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;BENGKULU;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;475313000;432000000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;MALUKU UTARA;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;539764000;289402400;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;BANTEN;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;405137000;333982000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;KEPULAUAN BANGKA BELITUNG;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;449840000;418413404;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;GORONTALO;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;478137000;470156770;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;KEPULAUAN RIAU;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;481586000;478110262;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;PAPUA BARAT;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;633144000;605684000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;SULAWESI BARAT;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;500893000;479967500;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;KALIMANTAN UTARA;Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca;471279000;157290000;0;2020
PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA;KALIMANTAN UTARA;;0;0;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Koordinasi Perumusan Peraturan Perundang-Undangan, Penelaahan dan Evaluasi Produk Hukum dan Bantuan Hukum Kementerian Komunikasi dan Informatika;3323695000;3296915085;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Koordinasi Pembinaan Kepegawaian dan Penataan Organisasi Kementerian Komunikasi dan Informatika;6927794000;6904066813;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Koordinasi Pembinaan dan Pengelolaan Keuangan dan Penatausahaan Barang Milik Negara Kementerian Komunikasi dan Informatika;60633964000;57332090666;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Koordinasi Penyusunan Program, Kegiatan dan Anggaran, Lintas Sektoral dan Daerah serta Evaluasi dan Laporan Kementerian Komunikasi dan Informatika;9894736000;9868380768;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Koordinasi Pembinaan dan Pengelolaan Administrasi, Pengadaan Barang/Jasa serta Pelayanan Penunjang Pelaksanaan Tugas Kementerian Komunikasi dan Informatika;99115675000;98273780979;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pelayanan, Pengelolaan, Pengembangan, dan Pemanfaatan Data dan Informasi serta Sarana Informatika Kementerian Komunikasi dan Informatika;14234249000;14068244173;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pelayanan Informasi, Promosi, Penyediaan Akses Informasi dan Dokumentasi Kementerian Komunikasi dan Informatika;3,06726E+11;3,04681E+11;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pelayanan Ketatalaksanaan dan Penyusunan Naskah Kerja Sama Internasional Kementerian Komunikasi dan Informatika;1843259000;1833990842;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Komisi Informasi (KI) Pusat;20454672000;19493042303;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Komisi Penyiaran Indonesia (KPI) Pusat;42866265000;39539575524;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Dewan Pers;14155288000;13305511076;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengawasan Terhadap Pelaksanaan Tugas di Lingkungan Direktorat Jenderal Sumber Daya dan Perangkat Pos dan Informatika;695114000;684334275;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengawasan Terhadap Pelaksanaan Tugas di Lingkungan Direktorat Jenderal Penyelenggaraan Pos dan Informatika dan Inspektorat Jenderal;695784000;684192597;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengawasan Terhadap Pelaksanaan Tugas di Lingkungan Direktorat Jenderal Informasi dan Komunikasi Publik dan Badan Litbang SDM;695646000;689109700;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengawasan Terhadap Pelaksanaan Tugas di Lingkungan Direktorat Jenderal Aplikasi Informatika dan Sekretariat Jenderal;694369000;671325019;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal;26613904000;26226981867;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pembinaan dan Pengembangan Tik Untuk Pemberdayaan Masyarakat;50216013000;49173679110;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Ditjen Aplikasi Informatika;55920404000;52130270449;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 6 Lokasi BPSDMP;4139809000;3811433038;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penelitian dan Pengembangan Aplikasi Informatika, Informasi dan Komunikasi Publik;1786044000;1776978812;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Badan Penelitian dan Pengembangan SDM;74156005000;68940255291;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pelayanan Informasi dan Pelestarian Benda-Benda Bersejarah di Bidang Komunikasi dan Informasi;12400000000;11971050685;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Direktorat Jenderal Informasi dan Komunikasi Publik;90303725000;87429401335;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;14222995000;13863489408;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pelaksanaan Layanan Pemanfaatan Spektrum dan Orbit Satelit;17508286000;17358232296;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengendalian Pemanfaatan Sumber Daya dan Perangkat Pos dan Informatika;51997858000;50599458111;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Perencanaan dan Rekayasa Spektrum Frekuensi Radio dan Orbit Satelit;18584553000;18240718505;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penetapan dan Pengembangan Standardisasi Perangkat dan Layanan Pos dan Informatika;11267575000;11138962826;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Ditjen Sumber Daya dan Perangkat Pos dan Informatika;1,95531E+11;1,84072E+11;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengembangan Infrastruktur dan Layanan Telekomunikasi dan Penyiaran;73972809000;73465271361;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengendalian Penyelenggaraan Pos dan Informatika;23453306000;23375761091;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pembinaan dan Pengembangan Penyelenggaraan Pos;10920000000;10677799529;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pembinaan dan Pengembangan Penyelenggaraan Telekomunikasi;10910000000;10793867363;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pembinaan dan Pengembangan Penyelenggaraan Penyiaran;12364770000;12358996212;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Dukungan Manajemen dan Dukungan Teknis Lainnya Ditjen Penyelenggaraan Pos dan Informatika;1,51056E+11;1,47832E+11;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penatakelolaan Aplikasi Informatika;8928163000;8789746351;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penyelenggaraan Layanan Aplikasi Informatika Pemerintahan;2,21405E+11;1,97715E+11;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengembangan Ekonomi Digital;9283399000;9123953573;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengendalian dan Pengembangan Aplikasi Informatika;49024151000;43402472907;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penata Kelolaan Bidang Komunikasi Publik;9953165000;9636858814;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penyediaan dan Pengelolaan Informasi dan Komunikasi Publik Bidang Perekonomian dan Maritim;15188137000;14979869715;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pelayanan Informasi Kenegaraan Melalui Media Pemerintah;18245885000;17533288231;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penyediaan dan Pengelolaan Informasi dan Komunikasi Publik Bidang Pembangunan Manusia dan Kebudayaan;22430276000;22392464517;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penyediaan dan Pengelolaan Informasi dan Komunikasi Publik Bidang Politik, Hukum dan Keamanan;92612122000;89420728340;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pelaksanaan dan Pengembangan Pendidikan dan Pelatihan Kementerian Komunikasi dan Informatika;9138639000;7890300968;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengembangan Profesi dan Sertifikasi bidang Kominfo;51318136000;36162313822;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;SDM Vokasi Bidang Kominfo di Wilayah Kerja BPSDMP Kominfo;933945000;922740626;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;SDM Vokasi Bidang Kominfo;35217212000;31325669940;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penyediaan dan Pengelolaan Infrastruktur Telekomunikasi dan Informasi;5,15579E+12;5,13438E+12;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penyediaan dan Pengelolaan Layanan Telekomunikasi dan Informasi untuk Masyrakat dan Pemerintah;1,0022E+11;1,00213E+11;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penyediaan dan Pengelolaan Layanan Telekomunikasi dan Informasi untuk Badan Usaha;52285520000;52205277170;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengelolaan Keuangan;20225352000;20005245965;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Pengelolaan Sumber Daya dan Administrasi;2,01877E+11;1,95981E+11;5000000000;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DKI JAKARTA;Penelitian dan Pengembangan Sumber Daya, Perangkat, dan Penyelenggaraan Pos dan Informatika;1943852000;1943018801;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA BARAT;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 6 Lokasi BPSDMP;6020296000;5879049949;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA BARAT;Pelatihan dan Pengembangan Teknologi Informasi dan Komunikasi;13950491000;13677881908;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA BARAT;Pelaksanaan Layanan Pengujian dan Kalibrasi Perangkat Pos dan Informatika;29677731000;28800492528;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA BARAT;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;17341935000;16912175817;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA BARAT;SDM Vokasi Bidang Kominfo di Wilayah Kerja BPSDMP Kominfo;905269000;873853696;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA BARAT;SDM Vokasi Bidang Kominfo di BPPTIK, Bekasi dan Tangerang;1412606000;1410033001;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA TENGAH;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 6 Lokasi BPSDMP;0;-859626;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA TENGAH;Pelayanan Informasi dan Pelestarian Benda-Benda Bersejarah di Bidang Pers;11000000000;10208616066;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA TENGAH;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;15943879000;14985051629;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DI YOGYAKARTA;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 6 Lokasi BPSDMP;5529663000;5407579410;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DI YOGYAKARTA;Penyelenggaraan Tri Dharma Perguruan Tinggi di STMM Yogyakarta;58489421000;53407727869;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DI YOGYAKARTA;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;13336964000;13093920369;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;DI YOGYAKARTA;SDM Vokasi Bidang Kominfo di Wilayah Kerja BPSDMP Kominfo;898480000;868613390;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA TIMUR;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 6 Lokasi BPSDMP;5732646000;5434137067;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA TIMUR;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;19069061000;18788968402;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAWA TIMUR;SDM Vokasi Bidang Kominfo di Wilayah Kerja BPSDMP Kominfo;1254735000;1192872933;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;ACEH;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;10421423000;10050586641;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SUMATERA UTARA;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 2 Lokasi BBPSDMP;9004872000;8324761995;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SUMATERA UTARA;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;12075927000;11818307539;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SUMATERA UTARA;SDM Vokasi Bidang Kominfo di Wilayah Kerja BBPSDMP Kominfo;1656684000;1640578288;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SUMATERA BARAT;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;10991451000;10800481094;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;RIAU;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;10930261000;10382311994;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;JAMBI;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;8445547000;8267635618;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SUMATERA SELATAN;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;10514972000;9940328953;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;LAMPUNG;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;10425702000;9813211486;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;KALIMANTAN BARAT;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;12076751000;11940466395;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;KALIMANTAN TENGAH;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;7309381000;7121815710;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;KALIMANTAN SELATAN;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 6 Lokasi BPSDMP;3711901000;3457568397;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;KALIMANTAN SELATAN;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;7964299000;7787261251;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;KALIMANTAN SELATAN;SDM Vokasi Bidang Kominfo di Wilayah Kerja BPSDMP Kominfo;593804000;575288810;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;KALIMANTAN TIMUR;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;12437578000;12094649749;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SULAWESI UTARA;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 6 Lokasi BPSDMP;5290088000;5149147453;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SULAWESI UTARA;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;10961318000;10529118714;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SULAWESI UTARA;SDM Vokasi Bidang Kominfo di Wilayah Kerja BPSDMP Kominfo;422026000;414075994;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SULAWESI TENGAH;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;10394618000;10228145254;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SULAWESI SELATAN;Pengembangan Sumber Daya Manusia dan Penelitian  Komunikasi dan Informatika , 2 Lokasi BBPSDMP;9854906000;9517469994;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SULAWESI SELATAN;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;15731355000;15678451056;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SULAWESI SELATAN;SDM Vokasi Bidang Kominfo di Wilayah Kerja BBPSDMP Kominfo;1440000000;1414654990;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;SULAWESI TENGGARA;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;9412768000;9239586890;0;2020
KEMENTERIAN KOMUNIKASI DAN INFORMATIKA;MALUKU;Pelaksanaan Monitoring, Validasi dan Penertiban Pemanfaatan Sumber Daya Pos dan Informatika;7266495000;6993466730;0;2020
